N,instance,num_type,value,comment
19,1449,orig_simpl_time,0.14829039573669434,--none--
19,1449,orig_simpl_obj,3394,--none--
19,1449,gsifts_status,aligned,--none--
19,1449,orig_gsifts1p_time,10.381070852279663,--none--
19,1449,orig_gsifts1p_obj,3422,--none--
13,838,simpl_opt_status,0,optimal
13,838,orig_simpl_time,0.04527783393859863,--none--
13,838,orig_simpl_obj,142,--none--
13,838,gsifts_status,aligned,--none--
13,838,orig_gsifts1p_time,0.12447285652160645,--none--
13,838,orig_gsifts1p_obj,123,--none--
15,1059,simpl_opt_status,0,optimal
15,1059,orig_simpl_time,0.11905312538146973,--none--
15,1059,orig_simpl_obj,908,--none--
15,1059,gsifts_status,aligned,--none--
15,1059,orig_gsifts1p_time,0.6597352027893066,--none--
15,1059,orig_gsifts1p_obj,638,--none--
25,2078,simpl_opt_status,0,optimal
25,2078,orig_simpl_time,1.3754842281341553,--none--
25,2078,orig_simpl_obj,20957,--none--
25,2078,gsifts_status,aligned,--none--
25,2078,orig_gsifts1p_time,306.8539035320282,--none--
25,2078,orig_gsifts1p_obj,26846,--none--
17,1284,simpl_opt_status,0,optimal
17,1284,orig_simpl_time,0.1873781681060791,--none--
17,1284,orig_simpl_obj,1361,--none--
17,1284,gsifts_status,aligned,--none--
17,1284,orig_gsifts1p_time,2.702103853225708,--none--
17,1284,orig_gsifts1p_obj,1618,--none--
12,770,simpl_opt_status,0,optimal
12,770,orig_simpl_time,0.027906179428100586,--none--
12,770,orig_simpl_obj,215,--none--
12,770,gsifts_status,aligned,--none--
12,770,orig_gsifts1p_time,0.1254897117614746,--none--
12,770,orig_gsifts1p_obj,157,--none--
22,1741,simpl_opt_status,0,optimal
22,1741,orig_simpl_time,0.4912433624267578,--none--
22,1741,orig_simpl_obj,7858,--none--
22,1741,gsifts_status,aligned,--none--
22,1741,orig_gsifts1p_time,101.48584842681885,--none--
22,1741,orig_gsifts1p_obj,11473,--none--
8,383,simpl_opt_status,0,optimal
8,383,orig_simpl_time,0.01573777198791504,--none--
8,383,orig_simpl_obj,96,--none--
8,383,gsifts_status,aligned,--none--
8,383,orig_gsifts1p_time,0.027385950088500977,--none--
8,383,orig_gsifts1p_obj,74,--none--
25,2064,simpl_opt_status,0,optimal
25,2064,orig_simpl_time,0.8371467590332031,--none--
25,2064,orig_simpl_obj,29288,--none--
25,2064,gsifts_status,aligned,--none--
25,2064,orig_gsifts1p_time,614.3077557086945,--none--
25,2064,orig_gsifts1p_obj,80417,--none--
25,2030,simpl_opt_status,0,optimal
25,2030,orig_simpl_time,1.197666883468628,--none--
25,2030,orig_simpl_obj,10864,--none--
25,2030,gsifts_status,aligned,--none--
25,2030,orig_gsifts1p_time,275.6693036556244,--none--
25,2030,orig_gsifts1p_obj,18908,--none--
15,1063,simpl_opt_status,0,optimal
15,1063,orig_simpl_time,0.08720254898071289,--none--
15,1063,orig_simpl_obj,464,--none--
15,1063,gsifts_status,aligned,--none--
15,1063,orig_gsifts1p_time,0.4588279724121094,--none--
15,1063,orig_gsifts1p_obj,386,--none--
20,1585,simpl_opt_status,0,optimal
20,1585,orig_simpl_time,0.5926015377044678,--none--
20,1585,orig_simpl_obj,2830,--none--
20,1585,gsifts_status,aligned,--none--
20,1585,orig_gsifts1p_time,10.316901206970215,--none--
20,1585,orig_gsifts1p_obj,3081,--none--
14,931,simpl_opt_status,0,optimal
14,931,orig_simpl_time,0.0639495849609375,--none--
14,931,orig_simpl_obj,560,--none--
14,931,gsifts_status,aligned,--none--
14,931,orig_gsifts1p_time,0.47878313064575195,--none--
14,931,orig_gsifts1p_obj,562,--none--
25,2073,simpl_opt_status,0,optimal
25,2073,orig_simpl_time,0.9779627323150635,--none--
25,2073,orig_simpl_obj,17458,--none--
25,2073,gsifts_status,aligned,--none--
25,2073,orig_gsifts1p_time,488.941370010376,--none--
25,2073,orig_gsifts1p_obj,23657,--none--
9,461,simpl_opt_status,0,optimal
9,461,orig_simpl_time,0.021457672119140625,--none--
9,461,orig_simpl_obj,112,--none--
9,461,gsifts_status,aligned,--none--
9,461,orig_gsifts1p_time,0.042052507400512695,--none--
9,461,orig_gsifts1p_obj,99,--none--
12,724,simpl_opt_status,0,optimal
12,724,orig_simpl_time,0.05961894989013672,--none--
12,724,orig_simpl_obj,299,--none--
12,724,gsifts_status,aligned,--none--
12,724,orig_gsifts1p_time,0.14566993713378906,--none--
12,724,orig_gsifts1p_obj,229,--none--
8,364,simpl_opt_status,0,optimal
8,364,orig_simpl_time,0.010722637176513672,--none--
8,364,orig_simpl_obj,98,--none--
8,364,gsifts_status,aligned,--none--
8,364,orig_gsifts1p_time,0.03110504150390625,--none--
8,364,orig_gsifts1p_obj,78,--none--
21,1617,simpl_opt_status,0,optimal
21,1617,orig_simpl_time,0.3876612186431885,--none--
21,1617,orig_simpl_obj,5444,--none--
21,1617,gsifts_status,aligned,--none--
21,1617,orig_gsifts1p_time,55.82866549491882,--none--
21,1617,orig_gsifts1p_obj,6699,--none--
17,1227,simpl_opt_status,0,optimal
17,1227,orig_simpl_time,0.18515872955322266,--none--
17,1227,orig_simpl_obj,1625,--none--
17,1227,gsifts_status,aligned,--none--
17,1227,orig_gsifts1p_time,2.037450075149536,--none--
17,1227,orig_gsifts1p_obj,1499,--none--
25,2010,simpl_opt_status,0,optimal
25,2010,orig_simpl_time,0.8598852157592773,--none--
25,2010,orig_simpl_obj,37976,--none--
25,2010,gsifts_status,aligned,--none--
25,2010,orig_gsifts1p_time,636.842812538147,--none--
25,2010,orig_gsifts1p_obj,122121,--none--
22,1759,simpl_opt_status,0,optimal
22,1759,orig_simpl_time,0.6774890422821045,--none--
22,1759,orig_simpl_obj,7469,--none--
22,1759,gsifts_status,aligned,--none--
22,1759,orig_gsifts1p_time,48.9992790222168,--none--
22,1759,orig_gsifts1p_obj,6182,--none--
21,1641,simpl_opt_status,0,optimal
21,1641,orig_simpl_time,0.30165886878967285,--none--
21,1641,orig_simpl_obj,6387,--none--
21,1641,gsifts_status,aligned,--none--
21,1641,orig_gsifts1p_time,16.98719334602356,--none--
21,1641,orig_gsifts1p_obj,4162,--none--
9,417,simpl_opt_status,0,optimal
9,417,orig_simpl_time,0.012763261795043945,--none--
9,417,orig_simpl_obj,51,--none--
9,417,gsifts_status,aligned,--none--
9,417,orig_gsifts1p_time,0.019403457641601562,--none--
9,417,orig_gsifts1p_obj,42,--none--
24,1959,simpl_opt_status,0,optimal
24,1959,orig_simpl_time,0.6481332778930664,--none--
24,1959,orig_simpl_obj,11734,--none--
24,1959,gsifts_status,aligned,--none--
24,1959,orig_gsifts1p_time,439.191611289978,--none--
24,1959,orig_gsifts1p_obj,14488,--none--
18,1367,simpl_opt_status,0,optimal
18,1367,orig_simpl_time,0.12738704681396484,--none--
18,1367,orig_simpl_obj,1688,--none--
18,1367,gsifts_status,aligned,--none--
18,1367,orig_gsifts1p_time,2.101146936416626,--none--
18,1367,orig_gsifts1p_obj,1580,--none--
22,1796,simpl_opt_status,0,optimal
22,1796,orig_simpl_time,0.45714402198791504,--none--
22,1796,orig_simpl_obj,9161,--none--
22,1796,gsifts_status,aligned,--none--
22,1796,orig_gsifts1p_time,43.564056396484375,--none--
22,1796,orig_gsifts1p_obj,11868,--none--
21,1689,simpl_opt_status,0,optimal
21,1689,orig_simpl_time,0.33463549613952637,--none--
21,1689,orig_simpl_obj,7476,--none--
21,1689,gsifts_status,aligned,--none--
21,1689,orig_gsifts1p_time,22.394205570220947,--none--
21,1689,orig_gsifts1p_obj,5098,--none--
8,371,simpl_opt_status,0,optimal
8,371,orig_simpl_time,0.01020669937133789,--none--
8,371,orig_simpl_obj,68,--none--
8,371,gsifts_status,aligned,--none--
8,371,orig_gsifts1p_time,0.025994062423706055,--none--
8,371,orig_gsifts1p_obj,67,--none--
24,1942,simpl_opt_status,0,optimal
24,1942,orig_simpl_time,0.6823759078979492,--none--
24,1942,orig_simpl_obj,5807,--none--
24,1942,gsifts_status,aligned,--none--
24,1942,orig_gsifts1p_time,29.378165245056152,--none--
24,1942,orig_gsifts1p_obj,4397,--none--
17,1297,simpl_opt_status,0,optimal
17,1297,orig_simpl_time,0.1558218002319336,--none--
17,1297,orig_simpl_obj,1292,--none--
17,1297,gsifts_status,aligned,--none--
17,1297,orig_gsifts1p_time,1.6914968490600586,--none--
17,1297,orig_gsifts1p_obj,1612,--none--
13,889,simpl_opt_status,0,optimal
13,889,orig_simpl_time,0.05892229080200195,--none--
13,889,orig_simpl_obj,456,--none--
13,889,gsifts_status,aligned,--none--
13,889,orig_gsifts1p_time,0.3014793395996094,--none--
13,889,orig_gsifts1p_obj,455,--none--
12,753,simpl_opt_status,0,optimal
12,753,orig_simpl_time,0.06855225563049316,--none--
12,753,orig_simpl_obj,152,--none--
12,753,gsifts_status,aligned,--none--
12,753,orig_gsifts1p_time,0.07364916801452637,--none--
12,753,orig_gsifts1p_obj,135,--none--
14,948,simpl_opt_status,0,optimal
14,948,orig_simpl_time,0.16276335716247559,--none--
14,948,orig_simpl_obj,307,--none--
14,948,gsifts_status,aligned,--none--
14,948,orig_gsifts1p_time,0.25047993659973145,--none--
14,948,orig_gsifts1p_obj,202,--none--
10,553,simpl_opt_status,0,optimal
10,553,orig_simpl_time,0.03259086608886719,--none--
10,553,orig_simpl_obj,49,--none--
10,553,gsifts_status,aligned,--none--
10,553,orig_gsifts1p_time,0.021259307861328125,--none--
10,553,orig_gsifts1p_obj,39,--none--
17,1209,simpl_opt_status,0,optimal
17,1209,orig_simpl_time,0.14597225189208984,--none--
17,1209,orig_simpl_obj,2451,--none--
17,1209,gsifts_status,aligned,--none--
17,1209,orig_gsifts1p_time,4.478795051574707,--none--
17,1209,orig_gsifts1p_obj,2026,--none--
13,818,simpl_opt_status,0,optimal
13,818,orig_simpl_time,0.038370609283447266,--none--
13,818,orig_simpl_obj,394,--none--
13,818,gsifts_status,aligned,--none--
13,818,orig_gsifts1p_time,0.2025604248046875,--none--
13,818,orig_gsifts1p_obj,308,--none--
19,1416,simpl_opt_status,0,optimal
19,1416,orig_simpl_time,0.14623260498046875,--none--
19,1416,orig_simpl_obj,1531,--none--
19,1416,gsifts_status,aligned,--none--
19,1416,orig_gsifts1p_time,2.1038246154785156,--none--
19,1416,orig_gsifts1p_obj,993,--none--
14,914,simpl_opt_status,0,optimal
14,914,orig_simpl_time,0.05324959754943848,--none--
14,914,orig_simpl_obj,677,--none--
14,914,gsifts_status,aligned,--none--
14,914,orig_gsifts1p_time,0.3697357177734375,--none--
14,914,orig_gsifts1p_obj,503,--none--
10,525,simpl_opt_status,0,optimal
10,525,orig_simpl_time,0.012945175170898438,--none--
10,525,orig_simpl_obj,103,--none--
10,525,gsifts_status,aligned,--none--
10,525,orig_gsifts1p_time,0.04628300666809082,--none--
10,525,orig_gsifts1p_obj,102,--none--
18,1396,simpl_opt_status,0,optimal
18,1396,orig_simpl_time,0.22541522979736328,--none--
18,1396,orig_simpl_obj,3885,--none--
18,1396,gsifts_status,aligned,--none--
18,1396,orig_gsifts1p_time,13.445356130599976,--none--
18,1396,orig_gsifts1p_obj,4733,--none--
10,524,simpl_opt_status,0,optimal
10,524,orig_simpl_time,0.01972174644470215,--none--
10,524,orig_simpl_obj,213,--none--
10,524,gsifts_status,aligned,--none--
10,524,orig_gsifts1p_time,0.091888427734375,--none--
10,524,orig_gsifts1p_obj,221,--none--
21,1665,simpl_opt_status,0,optimal
21,1665,orig_simpl_time,0.4731297492980957,--none--
21,1665,orig_simpl_obj,18341,--none--
21,1665,gsifts_status,aligned,--none--
21,1665,orig_gsifts1p_time,157.3380732536316,--none--
21,1665,orig_gsifts1p_obj,52379,--none--
14,955,simpl_opt_status,0,optimal
14,955,orig_simpl_time,0.07859492301940918,--none--
14,955,orig_simpl_obj,298,--none--
14,955,gsifts_status,aligned,--none--
14,955,orig_gsifts1p_time,0.3526899814605713,--none--
14,955,orig_gsifts1p_obj,289,--none--
25,2074,simpl_opt_status,0,optimal
25,2074,orig_simpl_time,0.4890248775482178,--none--
25,2074,orig_simpl_obj,10984,--none--
25,2074,gsifts_status,aligned,--none--
25,2074,orig_gsifts1p_time,277.91644191741943,--none--
25,2074,orig_gsifts1p_obj,10928,--none--
10,571,simpl_opt_status,0,optimal
10,571,orig_simpl_time,0.03415107727050781,--none--
10,571,orig_simpl_obj,84,--none--
10,571,gsifts_status,aligned,--none--
10,571,orig_gsifts1p_time,0.04283618927001953,--none--
10,571,orig_gsifts1p_obj,71,--none--
20,1577,simpl_opt_status,0,optimal
20,1577,orig_simpl_time,0.31272315979003906,--none--
20,1577,orig_simpl_obj,8696,--none--
20,1577,gsifts_status,aligned,--none--
20,1577,orig_gsifts1p_time,40.36500644683838,--none--
20,1577,orig_gsifts1p_obj,11759,--none--
19,1420,simpl_opt_status,0,optimal
19,1420,orig_simpl_time,0.35227465629577637,--none--
19,1420,orig_simpl_obj,1696,--none--
19,1420,gsifts_status,aligned,--none--
19,1420,orig_gsifts1p_time,5.379904270172119,--none--
19,1420,orig_gsifts1p_obj,2904,--none--
22,1792,simpl_opt_status,0,optimal
22,1792,orig_simpl_time,0.46124887466430664,--none--
22,1792,orig_simpl_obj,7182,--none--
22,1792,gsifts_status,aligned,--none--
22,1792,orig_gsifts1p_time,181.05291485786438,--none--
22,1792,orig_gsifts1p_obj,4320,--none--
10,543,simpl_opt_status,0,optimal
10,543,orig_simpl_time,0.031761884689331055,--none--
10,543,orig_simpl_obj,140,--none--
10,543,gsifts_status,aligned,--none--
10,543,orig_gsifts1p_time,0.05745220184326172,--none--
10,543,orig_gsifts1p_obj,113,--none--
6,185,simpl_opt_status,0,optimal
6,185,orig_simpl_time,0.0058252811431884766,--none--
6,185,orig_simpl_obj,25,--none--
6,185,gsifts_status,aligned,--none--
6,185,orig_gsifts1p_time,0.007727861404418945,--none--
6,185,orig_gsifts1p_obj,21,--none--
15,1057,simpl_opt_status,0,optimal
15,1057,orig_simpl_time,0.06367826461791992,--none--
15,1057,orig_simpl_obj,402,--none--
15,1057,gsifts_status,aligned,--none--
15,1057,orig_gsifts1p_time,0.3364710807800293,--none--
15,1057,orig_gsifts1p_obj,339,--none--
5,58,simpl_opt_status,0,optimal
5,58,orig_simpl_time,0.004174470901489258,--none--
5,58,orig_simpl_obj,25,--none--
5,58,gsifts_status,aligned,--none--
5,58,orig_gsifts1p_time,0.006461143493652344,--none--
5,58,orig_gsifts1p_obj,23,--none--
10,527,simpl_opt_status,0,optimal
10,527,orig_simpl_time,0.02626180648803711,--none--
10,527,orig_simpl_obj,196,--none--
10,527,gsifts_status,aligned,--none--
10,527,orig_gsifts1p_time,0.08373332023620605,--none--
10,527,orig_gsifts1p_obj,188,--none--
19,1486,simpl_opt_status,0,optimal
19,1486,orig_simpl_time,0.22455382347106934,--none--
19,1486,orig_simpl_obj,2385,--none--
19,1486,gsifts_status,aligned,--none--
19,1486,orig_gsifts1p_time,9.186702489852905,--none--
19,1486,orig_gsifts1p_obj,2532,--none--
6,182,simpl_opt_status,0,optimal
6,182,orig_simpl_time,0.00627446174621582,--none--
6,182,orig_simpl_obj,36,--none--
6,182,gsifts_status,aligned,--none--
6,182,orig_gsifts1p_time,0.010372638702392578,--none--
6,182,orig_gsifts1p_obj,35,--none--
5,23,simpl_opt_status,0,optimal
5,23,orig_simpl_time,0.004094123840332031,--none--
5,23,orig_simpl_obj,16,--none--
5,23,gsifts_status,aligned,--none--
5,23,orig_gsifts1p_time,0.0048520565032958984,--none--
5,23,orig_gsifts1p_obj,15,--none--
6,156,simpl_opt_status,0,optimal
6,156,orig_simpl_time,0.004330635070800781,--none--
6,156,orig_simpl_obj,19,--none--
6,156,gsifts_status,aligned,--none--
6,156,orig_gsifts1p_time,0.006919145584106445,--none--
6,156,orig_gsifts1p_obj,18,--none--
25,2032,simpl_opt_status,0,optimal
25,2032,orig_simpl_time,0.8138656616210938,--none--
25,2032,orig_simpl_obj,11256,--none--
25,2032,gsifts_status,aligned,--none--
25,2032,orig_gsifts1p_time,160.2433319091797,--none--
25,2032,orig_gsifts1p_obj,21472,--none--
10,540,simpl_opt_status,0,optimal
10,540,orig_simpl_time,0.020209074020385742,--none--
10,540,orig_simpl_obj,147,--none--
10,540,gsifts_status,aligned,--none--
10,540,orig_gsifts1p_time,0.06444382667541504,--none--
10,540,orig_gsifts1p_obj,141,--none--
7,228,simpl_opt_status,0,optimal
7,228,orig_simpl_time,0.013018608093261719,--none--
7,228,orig_simpl_obj,32,--none--
7,228,gsifts_status,aligned,--none--
7,228,orig_gsifts1p_time,0.010661125183105469,--none--
7,228,orig_gsifts1p_obj,22,--none--
19,1424,simpl_opt_status,0,optimal
19,1424,orig_simpl_time,0.16790294647216797,--none--
19,1424,orig_simpl_obj,1469,--none--
19,1424,gsifts_status,aligned,--none--
19,1424,orig_gsifts1p_time,2.649400472640991,--none--
19,1424,orig_gsifts1p_obj,1559,--none--
17,1210,simpl_opt_status,0,optimal
17,1210,orig_simpl_time,0.1946256160736084,--none--
17,1210,orig_simpl_obj,787,--none--
17,1210,gsifts_status,aligned,--none--
17,1210,orig_gsifts1p_time,1.342036485671997,--none--
17,1210,orig_gsifts1p_obj,795,--none--
17,1264,simpl_opt_status,0,optimal
17,1264,orig_simpl_time,0.1481926441192627,--none--
17,1264,orig_simpl_obj,1831,--none--
17,1264,gsifts_status,aligned,--none--
17,1264,orig_gsifts1p_time,2.525420665740967,--none--
17,1264,orig_gsifts1p_obj,980,--none--
11,609,simpl_opt_status,0,optimal
11,609,orig_simpl_time,0.0464940071105957,--none--
11,609,orig_simpl_obj,198,--none--
11,609,gsifts_status,aligned,--none--
11,609,orig_gsifts1p_time,0.0899057388305664,--none--
11,609,orig_gsifts1p_obj,139,--none--
12,717,simpl_opt_status,0,optimal
12,717,orig_simpl_time,0.05254769325256348,--none--
12,717,orig_simpl_obj,290,--none--
12,717,gsifts_status,aligned,--none--
12,717,orig_gsifts1p_time,0.13086605072021484,--none--
12,717,orig_gsifts1p_obj,216,--none--
10,501,simpl_opt_status,0,optimal
10,501,orig_simpl_time,0.019212961196899414,--none--
10,501,orig_simpl_obj,110,--none--
10,501,gsifts_status,aligned,--none--
10,501,orig_gsifts1p_time,0.04690098762512207,--none--
10,501,orig_gsifts1p_obj,92,--none--
7,216,simpl_opt_status,0,optimal
7,216,orig_simpl_time,0.004180431365966797,--none--
7,216,orig_simpl_obj,45,--none--
7,216,gsifts_status,aligned,--none--
7,216,orig_gsifts1p_time,0.014950275421142578,--none--
7,216,orig_gsifts1p_obj,44,--none--
15,1027,simpl_opt_status,0,optimal
15,1027,orig_simpl_time,0.07328271865844727,--none--
15,1027,orig_simpl_obj,861,--none--
15,1027,gsifts_status,aligned,--none--
15,1027,orig_gsifts1p_time,0.481900691986084,--none--
15,1027,orig_gsifts1p_obj,568,--none--
20,1525,simpl_opt_status,0,optimal
20,1525,orig_simpl_time,0.3264586925506592,--none--
20,1525,orig_simpl_obj,7698,--none--
20,1525,gsifts_status,aligned,--none--
20,1525,orig_gsifts1p_time,54.1816132068634,--none--
20,1525,orig_gsifts1p_obj,14318,--none--
5,45,simpl_opt_status,0,optimal
5,45,orig_simpl_time,0.004477262496948242,--none--
5,45,orig_simpl_obj,23,--none--
5,45,gsifts_status,aligned,--none--
5,45,orig_gsifts1p_time,0.006156206130981445,--none--
5,45,orig_gsifts1p_obj,22,--none--
12,750,simpl_opt_status,0,optimal
12,750,orig_simpl_time,0.03784823417663574,--none--
12,750,orig_simpl_obj,341,--none--
12,750,gsifts_status,aligned,--none--
12,750,orig_gsifts1p_time,0.19534659385681152,--none--
12,750,orig_gsifts1p_obj,339,--none--
23,1852,simpl_opt_status,0,optimal
23,1852,orig_simpl_time,0.6651272773742676,--none--
23,1852,orig_simpl_obj,8511,--none--
23,1852,gsifts_status,aligned,--none--
23,1852,orig_gsifts1p_time,116.056387424469,--none--
23,1852,orig_gsifts1p_obj,12837,--none--
24,1957,simpl_opt_status,0,optimal
24,1957,orig_simpl_time,0.7683877944946289,--none--
24,1957,orig_simpl_obj,13124,--none--
24,1957,gsifts_status,aligned,--none--
24,1957,orig_gsifts1p_time,336.3283443450928,--none--
24,1957,orig_gsifts1p_obj,60244,--none--
17,1281,simpl_opt_status,0,optimal
17,1281,orig_simpl_time,0.13511395454406738,--none--
17,1281,orig_simpl_obj,1394,--none--
17,1281,gsifts_status,aligned,--none--
17,1281,orig_gsifts1p_time,2.29848313331604,--none--
17,1281,orig_gsifts1p_obj,1505,--none--
18,1377,simpl_opt_status,0,optimal
18,1377,orig_simpl_time,0.17784500122070312,--none--
18,1377,orig_simpl_obj,1573,--none--
18,1377,gsifts_status,aligned,--none--
18,1377,orig_gsifts1p_time,1.7802135944366455,--none--
18,1377,orig_gsifts1p_obj,951,--none--
13,895,simpl_opt_status,0,optimal
13,895,orig_simpl_time,0.0937490463256836,--none--
13,895,orig_simpl_obj,418,--none--
13,895,gsifts_status,aligned,--none--
13,895,orig_gsifts1p_time,0.23184704780578613,--none--
13,895,orig_gsifts1p_obj,335,--none--
22,1705,simpl_opt_status,0,optimal
22,1705,orig_simpl_time,0.5145664215087891,--none--
22,1705,orig_simpl_obj,10826,--none--
22,1705,gsifts_status,aligned,--none--
22,1705,orig_gsifts1p_time,146.89311528205872,--none--
22,1705,orig_gsifts1p_obj,10817,--none--
6,164,simpl_opt_status,0,optimal
6,164,orig_simpl_time,0.006078958511352539,--none--
6,164,orig_simpl_obj,22,--none--
6,164,gsifts_status,aligned,--none--
6,164,orig_gsifts1p_time,0.006871461868286133,--none--
